"id";"kickoff_time";"kickoff_time_formatted";"team_h_score";"team_a_score";"was_home";"round";"total_points";"value";"transfers_balance";"selected";"transfers_in";"transfers_out";"loaned_in";"loaned_out";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element";"fixture";"opponent_team";"id_player";"dato"
5851;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;0;48;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;132;11;189;2017-11-16
6290;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;0;48;-1;39;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;114;4;189;2017-11-16
6683;"2017-07-08T13:30:00Z";"08. jul 15.30";5;1;TRUE;16;0;48;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;116;9;189;2017-11-16
7055;"2017-07-15T13:30:00Z";"15. jul 15.30";0;3;FALSE;17;0;48;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;124;11;189;2017-11-16
7495;"2017-08-06T16:00:00Z";"06. aug 18.00";1;3;TRUE;18;1;48;6;45;6;0;0;0;74;0;0;0;2;0;0;1;0;0;0;0;189;141;9;189;2017-11-16
7974;"2017-08-13T16:00:00Z";"13. aug 18.00";2;2;FALSE;19;1;48;1;47;2;1;0;0;29;0;0;0;0;0;0;0;0;0;0;0;189;147;3;189;2017-11-16
8460;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;TRUE;20;8;48;2;49;4;2;0;0;67;1;0;0;1;0;0;0;0;0;1;0;189;158;6;189;2017-11-16
8956;"2017-09-10T16:00:00Z";"10. sep 18.00";1;1;FALSE;21;2;48;75;128;78;3;0;0;80;0;0;0;1;0;0;0;0;0;0;0;189;161;1;189;2017-11-16
9481;"2017-09-16T16:00:00Z";"16. sep 18.00";0;2;TRUE;22;2;48;30;159;35;5;0;0;90;0;0;0;2;0;0;0;0;0;0;0;189;174;13;189;2017-11-16
10016;"2017-09-24T16:00:00Z";"24. sep 18.00";1;0;FALSE;23;1;48;19;178;26;7;0;0;30;0;0;0;1;0;0;0;0;0;0;0;189;179;4;189;2017-11-16
10517;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;TRUE;24;0;48;-8;170;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;190;15;189;2017-11-16
11042;"2017-10-16T17:00:00Z";"16. okt 19.00";2;2;FALSE;25;0;48;-14;156;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;197;10;189;2017-11-16
11590;"2017-10-22T16:00:00Z";"22. okt 18.00";1;2;TRUE;26;0;48;-13;143;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;207;14;189;2017-11-16
12093;"2017-10-29T17:00:00Z";"29. okt 18.00";0;0;FALSE;27;0;48;-20;124;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;212;8;189;2017-11-16
12596;"2017-11-05T17:00:00Z";"05. nov 18.00";0;5;FALSE;28;1;48;-8;116;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;189;221;7;189;2017-11-16
190;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;TRUE;1;0;85;0;1856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;3;7;190;2017-11-16
620;"2017-04-05T17:00:00Z";"05. apr 19.00";0;3;FALSE;2;8;85;-304;1648;104;408;0;0;90;1;0;1;0;0;0;0;0;0;2;0;190;12;9;190;2017-11-16
1052;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;TRUE;3;1;84;-126;1565;65;191;0;0;3;0;0;0;0;0;0;0;0;0;0;0;190;17;6;190;2017-11-16
1484;"2017-04-17T18:00:00Z";"17. apr 20.00";0;1;FALSE;4;1;84;-175;1427;25;200;0;0;25;0;0;0;0;0;0;0;0;0;0;0;190;32;16;190;2017-11-16
1917;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;TRUE;5;1;83;-131;1311;17;148;0;0;19;0;0;0;0;0;0;0;0;0;0;0;190;35;1;190;2017-11-16
2350;"2017-05-01T17:00:00Z";"01. mai 19.00";1;2;FALSE;6;1;83;-104;1210;8;112;0;0;21;0;0;0;1;0;0;0;0;0;0;0;190;48;10;190;2017-11-16
2784;"2017-05-07T18:00:00Z";"07. mai 20.00";2;1;TRUE;7;4;82;-50;1163;6;56;0;0;50;0;1;0;1;0;0;0;0;0;0;0;190;51;2;190;2017-11-16
3220;"2017-05-13T14:00:00Z";"13. mai 16.00";0;0;FALSE;8;1;82;-24;1142;5;29;0;0;32;0;0;0;0;0;0;0;0;0;0;0;190;64;12;190;2017-11-16
3658;"2017-05-16T18:00:00Z";"16. mai 20.00";1;2;TRUE;9;6;82;-8;1137;20;28;0;0;90;1;0;0;2;0;0;0;0;0;0;0;190;69;14;190;2017-11-16
4096;"2017-05-20T13:30:00Z";"20. mai 15.30";1;1;TRUE;10;1;82;53;1199;62;9;0;0;90;0;0;0;1;0;0;1;0;0;0;0;190;73;5;190;2017-11-16
4535;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;FALSE;11;0;82;-11;1192;28;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;87;15;190;2017-11-16
4974;"2017-06-04T16:00:00Z";"04. jun 18.00";3;1;TRUE;12;11;82;645;1851;680;35;0;0;90;1;1;0;1;0;0;0;0;0;2;0;190;93;13;190;2017-11-16
5413;"2017-06-18T16:00:00Z";"18. jun 18.00";1;0;FALSE;13;1;83;38;1906;245;207;0;0;36;0;0;0;0;0;0;0;0;0;0;0;190;98;3;190;2017-11-16
5852;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;7;83;-17;1895;159;176;0;0;90;1;0;1;0;0;0;0;0;0;1;0;190;132;11;190;2017-11-16
6291;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;11;83;437;2353;479;42;0;0;90;1;1;0;3;0;0;0;0;0;2;0;190;114;4;190;2017-11-16
6684;"2017-07-08T13:30:00Z";"08. jul 15.30";5;1;TRUE;16;8;84;1088;3468;1111;23;0;0;76;1;0;1;0;0;0;0;0;0;2;0;190;116;9;190;2017-11-16
7056;"2017-07-15T13:30:00Z";"15. jul 15.30";0;3;FALSE;17;4;85;1255;4762;1324;69;0;0;30;1;0;0;0;0;0;1;0;0;0;0;190;124;11;190;2017-11-16
7496;"2017-08-05T16:00:00Z";"05. aug 18.00";4;1;TRUE;18;2;86;1032;5845;1203;171;0;0;82;0;0;0;1;0;0;0;0;0;0;0;190;139;4;190;2017-11-16
7975;"2017-08-12T16:00:00Z";"12. aug 18.00";1;2;FALSE;19;4;86;-740;5127;160;900;0;0;31;0;1;0;0;0;0;0;0;0;0;0;190;149;6;190;2017-11-16
8461;"2017-08-20T16:00:00Z";"20. aug 18.00";0;1;TRUE;20;2;84;-520;4634;316;836;0;0;90;0;0;0;1;0;0;0;0;0;0;0;190;155;3;190;2017-11-16
8957;"2017-09-10T18:00:00Z";"10. sep 20.00";0;2;FALSE;21;0;81;-1539;3119;61;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;167;13;190;2017-11-16
9482;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;TRUE;22;0;79;-584;2538;38;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;171;15;190;2017-11-16
10017;"2017-09-24T16:00:00Z";"24. sep 18.00";0;3;FALSE;23;0;78;-287;2253;5;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;180;5;190;2017-11-16
10518;"2017-10-01T18:00:00Z";"01. okt 20.00";1;1;TRUE;24;0;77;-134;2121;13;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;187;10;190;2017-11-16
11043;"2017-10-14T13:30:00Z";"14. okt 15.30";0;3;FALSE;25;0;77;-161;1960;1;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;199;14;190;2017-11-16
11591;"2017-10-22T18:00:00Z";"22. okt 20.00";0;3;FALSE;26;0;77;-69;1891;2;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;202;2;190;2017-11-16
12094;"2017-10-29T17:00:00Z";"29. okt 18.00";0;0;TRUE;27;0;76;-40;1851;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;212;12;190;2017-11-16
12597;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;FALSE;28;0;76;-34;1817;14;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;217;1;190;2017-11-16
191;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;TRUE;1;1;105;0;3344;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;191;3;7;191;2017-11-16
621;"2017-04-05T17:00:00Z";"05. apr 19.00";0;3;FALSE;2;2;105;-619;2943;83;702;0;0;71;0;0;1;0;0;0;0;0;0;0;0;191;12;9;191;2017-11-16
1053;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;TRUE;3;1;104;-488;2473;19;507;0;0;4;0;0;0;0;0;0;0;0;0;0;0;191;17;6;191;2017-11-16
1485;"2017-04-17T18:00:00Z";"17. apr 20.00";0;1;FALSE;4;0;103;-350;2142;8;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;32;16;191;2017-11-16
1918;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;TRUE;5;1;102;-277;1867;3;280;0;0;30;0;0;0;0;0;0;0;0;0;0;0;191;35;1;191;2017-11-16
2351;"2017-05-01T17:00:00Z";"01. mai 19.00";1;2;FALSE;6;5;102;-117;1751;8;125;0;0;47;1;0;0;1;0;0;0;0;0;0;0;191;48;10;191;2017-11-16
2785;"2017-05-07T18:00:00Z";"07. mai 20.00";2;1;TRUE;7;2;102;3;1762;58;55;0;0;90;0;0;0;1;0;0;0;0;0;0;0;191;51;2;191;2017-11-16
3221;"2017-05-13T14:00:00Z";"13. mai 16.00";0;0;FALSE;8;1;102;27;1806;63;36;0;0;61;0;0;1;0;0;0;1;0;0;0;0;191;64;12;191;2017-11-16
3659;"2017-05-16T18:00:00Z";"16. mai 20.00";1;2;TRUE;9;0;102;-25;1786;18;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;69;14;191;2017-11-16
4097;"2017-05-20T13:30:00Z";"20. mai 15.30";1;1;TRUE;10;0;101;-92;1696;4;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;73;5;191;2017-11-16
4536;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;FALSE;11;1;101;-49;1651;3;52;0;0;24;0;0;0;1;0;0;0;0;0;0;0;191;87;15;191;2017-11-16
4975;"2017-06-04T16:00:00Z";"04. jun 18.00";3;1;TRUE;12;1;101;-22;1631;25;47;0;0;4;0;0;0;0;0;0;0;0;0;0;0;191;93;13;191;2017-11-16
5414;"2017-06-18T16:00:00Z";"18. jun 18.00";1;0;FALSE;13;1;100;-36;1600;3;39;0;0;16;0;0;0;0;0;0;0;0;0;0;0;191;98;3;191;2017-11-16
5853;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;0;100;-22;1580;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;132;11;191;2017-11-16
6292;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;0;100;-26;1555;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;114;4;191;2017-11-16
6685;"2017-07-08T13:30:00Z";"08. jul 15.30";5;1;TRUE;16;0;100;-15;1541;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;116;9;191;2017-11-16
7057;"2017-07-15T13:30:00Z";"15. jul 15.30";0;3;FALSE;17;0;100;-10;1532;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;124;11;191;2017-11-16
7497;"2017-08-05T16:00:00Z";"05. aug 18.00";4;1;TRUE;18;0;99;-25;1509;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;139;4;191;2017-11-16
7976;"2017-08-12T16:00:00Z";"12. aug 18.00";1;2;FALSE;19;0;99;-12;1500;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;149;6;191;2017-11-16
8462;"2017-08-20T16:00:00Z";"20. aug 18.00";3;2;TRUE;20;2;99;107;1607;127;20;0;0;66;0;0;0;2;0;0;0;0;0;0;0;191;159;1;191;2017-11-16
8958;"2017-09-10T16:00:00Z";"10. sep 18.00";4;1;FALSE;21;2;99;37;1651;55;18;0;0;80;0;0;0;4;0;0;0;0;0;0;0;191;164;4;191;2017-11-16
9484;"2017-09-17T16:00:00Z";"17. sep 18.00";5;0;TRUE;22;6;99;262;1916;301;39;0;0;90;1;0;1;0;0;0;0;0;0;0;0;191;175;10;191;2017-11-16
9483;"2017-09-21T16:00:00Z";"21. sep 18.00";2;2;TRUE;22;5;99;262;1916;301;39;0;0;88;1;0;0;2;0;0;1;0;0;0;0;191;119;7;191;2017-11-16
10018;"2017-09-24T16:00:00Z";"24. sep 18.00";2;1;FALSE;23;1;99;-91;1833;48;139;0;0;45;0;0;0;1;0;0;0;0;0;0;0;191;183;13;191;2017-11-16
10519;"2017-10-01T16:00:00Z";"01. okt 18.00";2;1;TRUE;24;2;99;0;1833;61;61;0;0;67;0;0;0;1;0;0;0;0;0;0;0;191;191;5;191;2017-11-16
11044;"2017-10-14T13:30:00Z";"14. okt 15.30";0;3;TRUE;25;2;99;-54;1781;25;79;0;0;60;0;0;0;3;0;0;0;0;0;0;0;191;199;8;191;2017-11-16
11592;"2017-10-22T16:00:00Z";"22. okt 18.00";1;2;FALSE;26;6;99;-4;1779;39;43;0;0;90;1;0;0;1;0;0;0;0;0;0;0;191;207;12;191;2017-11-16
12095;"2017-10-29T17:00:00Z";"29. okt 18.00";3;0;TRUE;27;0;99;68;1851;252;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;215;16;191;2017-11-16
12598;"2017-11-05T17:00:00Z";"05. nov 18.00";0;2;FALSE;28;0;99;-204;1647;3;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;223;11;191;2017-11-16
192;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;TRUE;1;0;45;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;3;7;192;2017-11-16
622;"2017-04-05T17:00:00Z";"05. apr 19.00";0;3;FALSE;2;0;45;-20;73;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;12;9;192;2017-11-16
1054;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;TRUE;3;0;45;-8;65;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;17;6;192;2017-11-16
1486;"2017-04-17T18:00:00Z";"17. apr 20.00";0;1;FALSE;4;0;44;-2;63;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;32;16;192;2017-11-16
1919;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;TRUE;5;0;44;-2;61;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;35;1;192;2017-11-16
2352;"2017-05-01T17:00:00Z";"01. mai 19.00";1;2;FALSE;6;0;44;-3;58;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;48;10;192;2017-11-16
2786;"2017-05-07T18:00:00Z";"07. mai 20.00";2;1;TRUE;7;0;44;-1;57;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;51;2;192;2017-11-16
3222;"2017-05-13T14:00:00Z";"13. mai 16.00";0;0;FALSE;8;0;44;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;64;12;192;2017-11-16
3660;"2017-05-16T18:00:00Z";"16. mai 20.00";1;2;TRUE;9;0;44;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;69;14;192;2017-11-16
4098;"2017-05-20T13:30:00Z";"20. mai 15.30";1;1;TRUE;10;0;44;-1;56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;73;5;192;2017-11-16
4537;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;FALSE;11;0;44;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;87;15;192;2017-11-16
4976;"2017-06-04T16:00:00Z";"04. jun 18.00";3;1;TRUE;12;0;44;-1;55;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;93;13;192;2017-11-16
5415;"2017-06-18T16:00:00Z";"18. jun 18.00";1;0;FALSE;13;0;44;-1;54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;98;3;192;2017-11-16
5854;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;132;11;192;2017-11-16
6293;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;114;4;192;2017-11-16
6686;"2017-07-08T13:30:00Z";"08. jul 15.30";5;1;TRUE;16;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;116;9;192;2017-11-16
7058;"2017-07-15T13:30:00Z";"15. jul 15.30";0;3;FALSE;17;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;124;11;192;2017-11-16
7498;"2017-08-05T16:00:00Z";"05. aug 18.00";4;1;TRUE;18;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;139;4;192;2017-11-16
7977;"2017-08-12T16:00:00Z";"12. aug 18.00";1;2;FALSE;19;0;44;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;149;6;192;2017-11-16
8463;"2017-08-20T16:00:00Z";"20. aug 18.00";0;1;TRUE;20;0;43;-1;53;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;155;3;192;2017-11-16
8959;"2017-09-10T18:00:00Z";"10. sep 20.00";0;2;FALSE;21;0;43;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;167;13;192;2017-11-16
9485;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;TRUE;22;0;43;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;171;15;192;2017-11-16
10019;"2017-09-24T16:00:00Z";"24. sep 18.00";0;3;FALSE;23;0;43;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;180;5;192;2017-11-16
10520;"2017-10-01T18:00:00Z";"01. okt 20.00";1;1;TRUE;24;0;43;1;55;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;187;10;192;2017-11-16
11045;"2017-10-14T13:30:00Z";"14. okt 15.30";0;3;FALSE;25;0;43;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;199;14;192;2017-11-16
11593;"2017-10-22T18:00:00Z";"22. okt 20.00";0;3;FALSE;26;0;43;0;55;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;202;2;192;2017-11-16
12096;"2017-10-29T17:00:00Z";"29. okt 18.00";0;0;TRUE;27;0;43;-2;53;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;212;12;192;2017-11-16
12599;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;FALSE;28;1;43;1;54;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;192;217;1;192;2017-11-16
193;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;TRUE;1;6;65;0;8940;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;3;7;193;2017-11-16
623;"2017-04-05T17:00:00Z";"05. apr 19.00";0;3;FALSE;2;8;65;185;9729;368;183;0;0;90;0;1;1;0;0;0;1;0;0;0;0;193;12;9;193;2017-11-16
1055;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;TRUE;3;5;65;471;10551;620;149;0;0;90;0;1;0;1;0;0;0;0;0;0;0;193;17;6;193;2017-11-16
1487;"2017-04-17T18:00:00Z";"17. apr 20.00";0;1;FALSE;4;6;65;853;11910;1078;225;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;32;16;193;2017-11-16
1920;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;TRUE;5;1;66;1018;13135;1109;91;0;0;16;0;0;0;0;0;0;0;0;0;0;0;193;35;1;193;2017-11-16
2353;"2017-05-01T17:00:00Z";"01. mai 19.00";1;2;FALSE;6;2;66;-926;12294;258;1184;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;48;10;193;2017-11-16
2787;"2017-05-07T18:00:00Z";"07. mai 20.00";2;1;TRUE;7;2;66;29;12358;324;295;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;51;2;193;2017-11-16
3223;"2017-05-13T14:00:00Z";"13. mai 16.00";0;0;FALSE;8;6;66;244;12627;393;149;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;64;12;193;2017-11-16
3661;"2017-05-16T18:00:00Z";"16. mai 20.00";1;2;TRUE;9;0;67;476;13127;534;58;0;0;90;0;0;0;2;0;0;1;0;0;0;0;193;69;14;193;2017-11-16
4099;"2017-05-20T13:30:00Z";"20. mai 15.30";1;1;TRUE;10;2;67;-19;13121;184;203;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;73;5;193;2017-11-16
4538;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;FALSE;11;2;67;-114;13032;118;232;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;87;15;193;2017-11-16
4977;"2017-06-04T16:00:00Z";"04. jun 18.00";3;1;TRUE;12;5;67;-50;12995;157;207;0;0;90;0;1;0;1;0;0;0;0;0;0;0;193;93;13;193;2017-11-16
5416;"2017-06-18T16:00:00Z";"18. jun 18.00";1;0;FALSE;13;2;67;-52;12958;137;189;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;98;3;193;2017-11-16
5855;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;6;67;-47;12919;182;229;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;132;11;193;2017-11-16
6294;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;1;67;45;12971;171;126;0;0;90;0;0;0;3;0;0;0;0;0;0;0;193;114;4;193;2017-11-16
6687;"2017-07-08T13:30:00Z";"08. jul 15.30";5;1;TRUE;16;17;67;12;12998;196;184;0;0;90;2;0;0;1;0;0;0;0;0;3;0;193;116;9;193;2017-11-16
7059;"2017-07-15T13:30:00Z";"15. jul 15.30";0;3;FALSE;17;6;68;1247;14302;1267;20;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;124;11;193;2017-11-16
7499;"2017-08-05T16:00:00Z";"05. aug 18.00";4;1;TRUE;18;5;69;1012;15386;1085;73;0;0;90;0;1;0;1;0;0;0;0;0;0;0;193;139;4;193;2017-11-16
7978;"2017-08-12T16:00:00Z";"12. aug 18.00";1;2;FALSE;19;2;70;902;16347;979;77;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;149;6;193;2017-11-16
8464;"2017-08-20T16:00:00Z";"20. aug 18.00";0;1;TRUE;20;0;71;563;16953;1022;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;155;3;193;2017-11-16
8960;"2017-09-10T18:00:00Z";"10. sep 20.00";0;2;FALSE;21;6;71;-190;16804;430;620;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;167;13;193;2017-11-16
9486;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;TRUE;22;6;71;153;16968;390;237;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;171;15;193;2017-11-16
10020;"2017-09-24T16:00:00Z";"24. sep 18.00";0;3;FALSE;23;9;71;309;17295;474;165;0;0;90;0;1;1;0;0;0;0;0;0;0;0;193;180;5;193;2017-11-16
10521;"2017-10-01T18:00:00Z";"01. okt 20.00";1;1;TRUE;24;2;72;397;17705;496;99;0;0;90;0;0;0;1;0;0;0;0;0;0;0;193;187;10;193;2017-11-16
11046;"2017-10-14T13:30:00Z";"14. okt 15.30";0;3;FALSE;25;1;72;488;18226;621;133;0;0;45;0;0;0;0;0;0;0;0;0;0;0;193;199;14;193;2017-11-16
11594;"2017-10-22T18:00:00Z";"22. okt 20.00";0;3;FALSE;26;6;73;243;18480;544;301;0;0;90;0;0;1;0;0;0;0;0;0;0;0;193;202;2;193;2017-11-16
12097;"2017-10-29T17:00:00Z";"29. okt 18.00";0;0;TRUE;27;5;73;350;18840;482;132;0;0;76;0;0;1;0;0;0;1;0;0;0;0;193;212;12;193;2017-11-16
12600;"2017-11-05T19:00:00Z";"05. nov 20.00";2;1;FALSE;28;0;74;-2092;16751;92;2184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;217;1;193;2017-11-16
194;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;TRUE;1;7;125;0;26554;0;0;0;0;90;1;0;1;0;0;0;0;0;0;1;0;194;3;7;194;2017-11-16
624;"2017-04-05T17:00:00Z";"05. apr 19.00";0;3;FALSE;2;5;125;606;30117;1028;422;0;0;28;1;0;0;0;0;0;0;0;0;0;0;194;12;9;194;2017-11-16
1056;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;TRUE;3;0;125;1476;32683;1620;144;0;0;90;0;0;0;1;0;0;0;0;0;0;1;194;17;6;194;2017-11-16
1488;"2017-04-17T18:00:00Z";"17. apr 20.00";0;1;FALSE;4;1;125;-249;33152;769;1018;0;0;90;0;0;1;0;0;0;1;0;0;0;0;194;32;16;194;2017-11-16
1921;"2017-04-23T16:00:00Z";"23. apr 18.00";0;0;TRUE;5;2;125;-1853;31467;151;2004;0;0;90;0;0;1;0;0;0;0;0;0;0;0;194;35;1;194;2017-11-16
2354;"2017-05-01T17:00:00Z";"01. mai 19.00";1;2;FALSE;6;9;124;-4467;27076;43;4510;0;0;69;1;0;1;0;0;0;0;0;0;3;0;194;48;10;194;2017-11-16
2788;"2017-05-07T18:00:00Z";"07. mai 20.00";2;1;TRUE;7;1;124;-393;26771;322;715;0;0;90;0;0;0;1;0;0;1;0;0;0;0;194;51;2;194;2017-11-16
3224;"2017-05-13T14:00:00Z";"13. mai 16.00";0;0;FALSE;8;2;124;-621;26210;173;794;0;0;90;0;0;1;0;0;0;0;0;0;0;0;194;64;12;194;2017-11-16
3662;"2017-05-16T18:00:00Z";"16. mai 20.00";1;2;TRUE;9;2;124;-403;25846;177;580;0;0;90;0;0;0;2;0;0;0;0;0;0;0;194;69;14;194;2017-11-16
4100;"2017-05-20T13:30:00Z";"20. mai 15.30";1;1;TRUE;10;6;123;-1116;24743;92;1208;0;0;90;1;0;0;1;0;0;0;0;0;0;0;194;73;5;194;2017-11-16
4539;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;FALSE;11;1;123;-598;24192;76;674;0;0;90;0;0;0;1;0;0;1;0;0;0;0;194;87;15;194;2017-11-16
4978;"2017-06-04T16:00:00Z";"04. jun 18.00";3;1;TRUE;12;0;123;-3336;20870;17;3353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;93;13;194;2017-11-16
5417;"2017-06-18T16:00:00Z";"18. jun 18.00";1;0;FALSE;13;2;122;-545;20344;172;717;0;0;90;0;0;0;1;0;0;0;0;0;0;0;194;98;3;194;2017-11-16
5856;"2017-06-25T16:00:00Z";"25. jun 18.00";3;0;TRUE;14;2;122;-290;20064;159;449;0;0;90;0;0;1;0;0;0;0;0;0;0;0;194;132;11;194;2017-11-16
6295;"2017-07-03T17:00:00Z";"03. jul 19.00";3;3;FALSE;15;5;122;-506;19576;43;549;0;0;19;1;0;0;1;0;0;0;0;0;0;0;194;114;4;194;2017-11-16
