"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
256;"63984.jpg";"Bye";1250;"a";63984;"Bendik";"Bye";18;"";49;NA;NA;"0.6";"11.2";-6;0;6;0;FALSE;1;1,5;"3.0";1930;2000;4;1;0;0;0;0;55;2;"2.4";"3.0";"3.0";FALSE;1134;4;1;2;28;0;0;1;0;0;2;0;4;11;2017-11-16;"Bendik Bye";"Angrep";"SOG"
257;"212552.jpg";"Ramsland";1250;"a";212552;"Martin";"Ramsland";11;"";64;NA;NA;"0.4";"13.6";-1;0;1;0;FALSE;1;1,6;"2.7";2131;2502;19;7;0;0;0;0;87;2;"3.5";"3.0";"3.0";FALSE;2050;6;4;5;34;0;0;6;0;0;9;0;4;11;2017-11-16;"Martin Ramsland";"Angrep";"SOG"
258;"224199.jpg";"Flo";1250;"u";224199;"Fredrik";"Flo";8;"Utlånt til Bryne";41;0;0;"0.0";"0.5";-4;0;4;0;FALSE;0;2;"0.0";2019;337;5;0;0;0;0;0;2;0;"1.0";"0.0";"0.0";FALSE;12;0;0;0;0;0;0;0;0;0;0;0;4;11;2017-11-16;"Fredrik Flo";"Angrep";"SOG"
259;"209238.jpg";"Omenås";1250;"a";209238;"Tarjei Aase";"Omenås";13;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";108;110;2;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-11-16;"Tarjei Aase Omenås";"Keeper";"SOG"
260;"164400.jpg";"Grodås";1250;"a";164400;"Victor";"Grodås";5;"";41;NA;NA;"0.0";"7.8";-4;0;4;0;FALSE;1;0,7;"0.0";785;142;2;0;0;0;0;0;32;0;"2.5";"0.0";"0.0";FALSE;1000;0;1;3;16;0;0;3;0;0;3;0;2;11;2017-11-16;"Victor Grodås";"Forsvar";"SOG"
261;"193398.jpg";"Steiring";1250;"a";193398;"Per-Magnus";"Steiring";15;"";39;NA;NA;"0.1";"13.3";-1;0;1;0;FALSE;1;2,4;"0.3";1545;1945;17;9;0;0;0;0;52;0;"2.9";"0.0";"0.0";FALSE;1335;1;1;4;22;0;0;3;0;0;5;0;2;11;2017-11-16;"Per-Magnus Steiring";"Forsvar";"SOG"
262;"247413.jpg";"Nissen";1250;"i";247413;"Kasper";"Nissen";25;"Korsbånd - Ute på ubestemt tid";41;NA;NA;"0.0";"0.0";-4;0;4;0;FALSE;0;0,2;"0.0";177;66;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-11-16;"Kasper Nissen";"Midtbane";"SOG"
263;"247414.jpg";"Totland";1250;"u";247414;"Tomas Olai";"Totland";29;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";137;1;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-11-16;"Tomas Olai Totland";"Midtbane";"SOG"
264;"223998.jpg";"Ryland";1250;"u";223998;"Kristoffer";"Ryland";14;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";39;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-11-16;"Kristoffer Ryland";"Midtbane";"SOG"
265;"185060.jpg";"Pedersen";1250;"u";185060;"Magnus";"Pedersen";26;"Utlånt";44;0;0;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";56;4;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-11-16;"Magnus Pedersen";"Forsvar";"SOG"
266;"173519.jpg";"Nwakali";1250;"a";173519;"Chidiebere";"Nwakali";4;"";61;NA;NA;"0.2";"12.6";-4;0;4;0;FALSE;1;0,6;"1.3";503;147;8;1;0;0;0;0;77;2;"3.1";"1.0";"1.0";FALSE;2034;3;0;7;32;0;0;2;1;0;12;0;3;11;2017-11-16;"Chidiebere Nwakali";"Midtbane";"SOG"
267;"44624.jpg";"Jónsson";1250;"u";44624;"Kristinn";"Jónsson";30;"Returnert til Island";41;0;0;"0.0";"0.0";-4;0;4;0;FALSE;0;0,1;"0.0";71;4;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;60;0;0;0;2;0;0;1;0;0;0;0;2;11;2017-11-16;"Kristinn Jónsson";"Forsvar";"SOG"
268;"114321.jpg";"Sayouba Mandé";278;"a";114321;"Sayouba";"Mande";1;"";44;NA;NA;"0.0";"13.2";-1;0;1;0;FALSE;1;5,5;"0.0";2457;2010;25;10;0;0;0;0;58;0;"2.8";"0.0";"0.0";FALSE;1833;0;1;5;34;0;0;1;0;51;0;1;1;12;2017-11-16;"Sayouba Mande";"Keeper";"STB"
269;"195390.jpg";"Singh Sandhu";278;"u";195390;"Gurpreet";"Singh Sandhu";22;"Frigitt";39;0;0;"0.0";"0.5";-1;0;1;0;FALSE;0;0,9;"0.0";359;394;1;0;0;0;0;0;2;0;"1.0";"0.0";"0.0";FALSE;180;0;0;0;7;0;0;0;0;5;0;0;1;12;2017-11-16;"Gurpreet Singh Sandhu";"Keeper";"STB"
270;"229723.jpg";"Kjellevold";278;"u";229723;"Simen";"Kjellevold";24;"Utlånt";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";89;11;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-11-16;"Simen Kjellevold";"Keeper";"STB"
271;"55737.jpg";"Skjønsberg";278;"a";55737;"Morten";"Skjønsberg";3;"";48;NA;NA;"0.9";"15.8";-2;0;2;0;FALSE;2;4,8;"4.3";2479;2565;5;68;0;0;0;0;76;6;"2.7";"4.0";"4.0";FALSE;2520;1;0;7;47;0;0;1;0;0;5;0;2;12;2017-11-16;"Morten Skjønsberg";"Forsvar";"STB"
272;"179297.jpg";"Granli";278;"a";179297;"Daniel";"Granli";21;"";37;NA;NA;"0.0";"3.2";-3;0;3;0;FALSE;0;8;"0.0";4917;1882;16;17;0;0;0;0;12;0;"0.9";"0.0";"0.0";FALSE;625;0;0;0;19;0;0;1;0;0;0;0;2;12;2017-11-16;"Daniel Granli";"Forsvar";"STB"
273;"202639.jpg";"Epsung";278;"u";202639;"Jesper";"Epsung";90;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";100;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-11-16;"Jesper Epsung";"Forsvar";"STB"
274;"209020.jpg";"Hanche-Olsen";278;"a";209020;"Andreas";"Hanche-Olsen";16;"";45;NA;NA;"0.3";"14.4";0;0;0;0;FALSE;1;1,4;"1.3";669;842;2;3;0;0;0;0;65;6;"2.5";"1.0";"1.0";FALSE;2294;1;0;6;43;0;0;2;1;0;5;0;2;12;2017-11-16;"Andreas Hanche-Olsen";"Forsvar";"STB"
275;"224140.jpg";"Moe";278;"a";224140;"Jeppe";"Moe";18;"";40;NA;NA;"1.3";"17.8";0;0;0;0;FALSE;1;10,5;"5.3";6023;6445;7;75;0;0;0;0;71;9;"3.0";"5.0";"5.0";FALSE;2132;0;4;7;36;0;0;4;0;0;0;0;2;12;2017-11-16;"Jeppe Moe";"Forsvar";"STB"
276;"215756.jpg";"Linnebo Race";278;"u";215756;"Edvard";"Linnebo Race";60;"Utlånt";44;0;0;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";77;4;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-11-16;"Edvard Linnebo Race";"Forsvar";"STB"
277;"84927.jpg";"Brochmann";278;"a";84927;"Tonny";"Brochmann";89;"";67;NA;NA;"0.7";"17.8";7;0;-7;0;FALSE;3;23,4;"4.7";12736;26966;63;216;0;0;0;0;119;9;"4.3";"5.0";"5.0";FALSE;2328;8;2;7;44;0;0;2;0;0;14;0;3;12;2017-11-16;"Tonny Brochmann";"Midtbane";"STB"
278;"91082.jpg";"Omoijuanfo";278;"a";91082;"Ohikhuaeme";"Omoijuanfo";99;"";77;NA;NA;"0.3";"17.3";12;2;-12;-2;TRUE;4;33,5;"2.0";25520;36618;23;966;0;0;0;0;130;5;"5.2";"2.0";"2.0";FALSE;2144;17;1;6;41;0;2;4;0;0;18;0;4;12;2017-11-16;"Ohikhuaeme Omoijuanfo";"Angrep";"STB"
279;"130176.jpg";"Kassi";278;"a";130176;"Luc";"Kassi";28;"";61;NA;NA;"0.0";"15.2";1;0;-1;0;FALSE;1;5,4;"0.0";7199;8708;67;9;0;0;0;0;93;0;"4.4";"0.0";"0.0";FALSE;1592;4;8;4;31;0;0;4;0;0;11;0;3;12;2017-11-16;"Luc Kassi";"Midtbane";"STB"
280;"162328.jpg";"Lumanza-Lembi";278;"a";162328;"Tortol";"Lumanza-Lembi";67;"";50;NA;NA;"1.8";"20.8";0;1;0;-1;FALSE;2;2;"9.0";1154;1660;4;302;0;0;0;0;102;16;"3.9";"9.0";"9.0";FALSE;2095;2;7;7;37;0;0;3;0;0;18;0;3;12;2017-11-16;"Tortol Lumanza-Lembi";"Midtbane";"STB"
281;"173913.jpg";"Njie";278;"a";173913;"Moussa";"Njie";11;"";49;NA;NA;"0.6";"11.8";-6;0;6;0;FALSE;0;4,1;"2.7";6463;1596;6;1;0;0;0;0;58;3;"2.9";"3.0";"3.0";FALSE;1573;1;3;6;27;0;0;2;0;0;3;0;3;12;2017-11-16;"Moussa Njie";"Midtbane";"STB"
282;"208395.jpg";"Østvold";278;"i";208395;"Marius";"Østvold";40;"Legg - Sjanse for å spille: 0%";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,1;"0.0";101;25;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-11-16;"Marius Østvold";"Midtbane";"STB"
283;"216621.jpg";"Pedersen";278;"a";216621;"Sebastian";"Pedersen";79;"";46;NA;NA;"0.0";"0.4";-4;0;4;0;FALSE;0;0,3;"0.0";232;49;0;0;0;0;0;0;2;0;"1.0";"0.0";"0.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-11-16;"Sebastian Pedersen";"Angrep";"STB"
284;"219497.jpg";"Bohinen";278;"a";219497;"Emil";"Bohinen";23;"";45;NA;NA;"0.0";"0.7";-5;0;5;0;FALSE;0;0,2;"0.0";131;15;0;0;0;0;0;0;3;0;"1.0";"0.0";"0.0";FALSE;9;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-11-16;"Emil Bohinen";"Midtbane";"STB"
285;"243001.jpg";"Børkeeiet";278;"a";243001;"Tobias";"Børkeeiet";42;"";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,1;"0.0";30;5;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-11-16;"Tobias Børkeeiet";"Midtbane";"STB"
286;"111845.jpg";"Boli";278;"a";111845;"Franck";"Boli";77;"";61;NA;NA;"1.1";"5.3";-4;1;4;-1;FALSE;1;1,6;"7.0";1612;538;3;291;0;0;0;0;32;13;"4.0";"7.0";"7.0";FALSE;506;4;0;2;6;0;0;0;0;0;3;0;4;12;2017-11-16;"Franck Boli";"Angrep";"STB"
287;"227706.jpg";"Aanesland";278;"u";227706;"Markus";"Myre Aanesland";30;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";41;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-11-16;"Markus Myre Aanesland";"Angrep";"STB"
288;"244510.jpg";"Løken";278;"n";244510;"Oskar";"Løken";NA;"Ikke spilleberettiget";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,1;"0.0";74;26;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-11-16;"Oskar Løken";"Angrep";"STB"
289;"62059.jpg";"Skogseid";278;"a";62059;"Håkon";"Skogseid";6;"";44;NA;NA;"0.5";"14.8";-1;0;1;0;FALSE;0;1,8;"2.0";1198;849;10;5;0;0;0;0;65;0;"2.8";"2.0";"2.0";FALSE;1953;2;0;6;37;0;0;1;0;0;0;0;2;12;2017-11-16;"Håkon Skogseid";"Forsvar";"STB"
290;"247415.jpg";"Mauritz-Hansen";278;"a";247415;"Sindre ";"Mauritz-Hansen";9;"";45;NA;NA;"0.0";"0.9";-5;-1;5;1;FALSE;0;0,1;"0.0";117;23;1;0;0;0;0;0;4;0;"1.0";"0.0";"0.0";FALSE;33;0;0;0;3;0;0;0;0;0;0;0;4;12;2017-11-16;"Sindre  Mauritz-Hansen";"Angrep";"STB"
291;"249957.jpg";"El-Amrani";278;"a";249957;"Ahmed";"El-Amrani";17;"";38;NA;NA;"0.1";"1.3";-2;0;2;0;FALSE;0;0,5;"0.3";476;94;0;0;0;0;0;0;5;0;"0.6";"0.0";"0.0";FALSE;222;0;0;0;5;0;0;1;0;0;0;0;2;12;2017-11-16;"Ahmed El-Amrani";"Forsvar";"STB"
292;"249954.jpg";"Ødegård";278;"i";249954;"Tobias";"Ødegård";4;"Ukjent - 0% sjanse for å spille";38;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,3;"0.0";270;51;0;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-11-16;"Tobias Ødegård";"Forsvar";"STB"
293;"62034.jpg";"Pettersen";2364;"a";62034;"Espen Bugge";"Pettersen";1;"";48;NA;NA;"0.5";"17.3";-2;0;2;0;FALSE;2;2,1;"2.3";865;918;7;18;0;0;0;0;83;3;"3.8";"2.0";"2.0";FALSE;1980;0;1;6;24;0;0;1;0;76;5;0;1;13;2017-11-16;"Espen Bugge Pettersen";"Keeper";"SIF"
294;"185998.jpg";"Sætra";2364;"u";185998;"Morten";"Sætra";40;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";150;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2017-11-16;"Morten Sætra";"Keeper";"SIF"
295;"179758.jpg";"Makani";2364;"u";179758;"Sosha";"Makani";77;"Lån avsluttet";48;0;0;"0.0";"0.4";-2;0;2;0;FALSE;0;0,6;"0.0";828;60;0;0;0;0;0;0;2;0;"2.0";"0.0";"0.0";FALSE;90;0;0;0;1;0;0;0;0;1;0;0;1;13;2017-11-16;"Sosha Makani";"Keeper";"SIF"
296;"60028.jpg";"Hamoud";2364;"a";60028;"Mounir";"Hamoud";2;"";46;NA;NA;"0.2";"3.3";-4;0;4;0;FALSE;0;0,7;"0.7";833;20;1;0;0;0;0;0;15;0;"1.5";"1.0";"1.0";FALSE;398;0;0;1;7;0;0;0;0;0;0;0;2;13;2017-11-16;"Mounir Hamoud";"Forsvar";"SIF"
297;"61986.jpg";"Madsen";2364;"i";61986;"Kim André";"Madsen";4;"Lysk - Sjanse for å spille: 0%";51;NA;NA;"0.0";"4.1";-4;0;4;0;FALSE;0;1;"0.0";634;41;2;0;0;0;0;0;21;0;"1.9";"0.0";"0.0";FALSE;910;0;0;2;15;0;0;3;0;0;1;0;2;13;2017-11-16;"Kim André Madsen";"Forsvar";"SIF"
298;"62023.jpg";"Parr";2364;"a";62023;"Jonathan";"Parr";3;"";57;NA;NA;"0.4";"15.1";-3;0;3;0;FALSE;0;11,2;"2.0";6522;1633;19;28;0;0;0;0;86;2;"3.3";"2.0";"2.0";FALSE;2276;1;3;7;28;0;0;4;0;0;4;0;2;13;2017-11-16;"Jonathan Parr";"Forsvar";"SIF"
299;"81894.jpg";"Vilsvik";2364;"a";81894;"Lars-Christopher";"Vilsvik";26;"";56;NA;NA;"0.5";"14.8";-4;0;4;0;FALSE;2;14,1;"3.0";8565;2226;25;38;0;0;0;0;83;2;"3.2";"3.0";"3.0";FALSE;2257;0;5;6;27;0;0;3;0;0;5;1;2;13;2017-11-16;"Lars-Christopher Vilsvik";"Forsvar";"SIF"
300;"100099.jpg";"Høibråten";2364;"a";100099;"Marius";"Høibråten";28;"";46;NA;NA;"0.4";"10.2";-4;0;4;0;FALSE;0;0,8;"2.0";385;172;0;2;0;0;0;0;47;2;"2.4";"2.0";"2.0";FALSE;1608;0;0;4;17;0;0;2;0;0;0;0;2;13;2017-11-16;"Marius Høibråten";"Forsvar";"SIF"
301;"223964.jpg";"Glesnes";2364;"s";223964;"Jakob";"Glesnes";5;"Suspendert - Tilbake 26. november";53;NA;NA;"0.8";"19.2";-2;1;2;-1;FALSE;3;4,2;"4.0";1532;2274;148;86;0;0;0;0;100;9;"3.7";"4.0";"4.0";FALSE;2430;2;2;7;30;0;0;5;0;0;15;1;2;13;2017-11-16;"Jakob Glesnes";"Forsvar";"SIF"
302;"224051.jpg";"Lindquist";2364;"u";224051;"Christopher";"Lindquist";17;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";145;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-11-16;"Christopher Lindquist";"Forsvar";"SIF"
303;"61978.jpg";"Ringstad";2364;"a";61978;"Stian ";"Ringstad";25;"";50;NA;NA;"0.0";"1.6";-5;0;5;0;FALSE;0;0,8;"0.0";659;23;0;0;0;0;0;0;8;0;"1.1";"0.0";"0.0";FALSE;292;0;0;0;5;0;0;0;0;0;0;0;2;13;2017-11-16;"Stian  Ringstad";"Forsvar";"SIF"
304;"224052.jpg";"Johansen";2364;"u";224052;"Sondre";"Johansen";46;"Solgt";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";337;40;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-11-16;"Sondre Johansen";"Forsvar";"SIF"
305;"61979.jpg";"Tokstad";2364;"a";61979;"Kristoffer";"Tokstad";11;"";79;NA;NA;"0.0";"6.6";-6;0;6;0;FALSE;0;0,9;"0.3";968;141;2;0;0;0;0;0;52;1;"2.1";"0.0";"0.0";FALSE;1558;1;1;6;21;0;0;2;0;0;0;0;3;13;2017-11-16;"Kristoffer Tokstad";"Midtbane";"SIF"
306;"96235.jpg";"Andersen";2364;"a";96235;"Eirik";"Andersen";23;"";88;NA;NA;"1.1";"15.7";8;1;-8;-1;TRUE;4;10,7;"9.3";3417;9808;14;405;0;0;0;0;138;16;"5.8";"9.0";"9.0";FALSE;1972;10;8;6;25;0;0;2;0;0;14;0;3;13;2017-11-16;"Eirik Andersen";"Midtbane";"SIF"
307;"103764.jpg";"Nguen";2364;"a";103764;"Tokmac";"Nguen";93;"";66;NA;NA;"0.7";"13.5";-4;0;4;0;FALSE;2;5,7;"4.7";4879;3130;14;10;0;0;0;0;89;2;"3.4";"5.0";"5.0";FALSE;1546;5;3;4;20;0;0;3;0;0;12;0;3;13;2017-11-16;"Tokmac Nguen";"Midtbane";"SIF"
308;"115596.jpg";"Júnior";2364;"a";115596;"Francisco";"Júnior";19;"";52;NA;NA;"0.9";"12.5";-3;0;3;0;FALSE;0;0,6;"4.7";411;173;2;0;0;0;0;0;65;2;"2.4";"5.0";"5.0";FALSE;2059;1;1;6;26;0;0;3;0;0;5;0;3;13;2017-11-16;"Francisco Júnior";"Midtbane";"SIF"
309;"182278.jpg";"Gjerstrøm";2364;"d";182278;"Mathias";"Gjerstrøm";21;"Ukjent - Sjanse for å spille: 50%";41;NA;NA;"0.0";"1.5";-4;0;4;0;FALSE;0;0,8;"0.0";346;560;15;1;0;0;0;0;6;0;"1.0";"0.0";"0.0";FALSE;109;0;0;0;4;0;0;0;0;0;0;0;3;13;2017-11-16;"Mathias Gjerstrøm";"Midtbane";"SIF"
310;"182402.jpg";"Sivodedov";2364;"a";182402;"Christian";"Sivodedov";13;"";51;NA;NA;"0.0";"1.6";-4;0;4;0;FALSE;0;0,1;"0.0";64;6;0;0;0;0;0;0;8;0;"0.9";"0.0";"0.0";FALSE;238;0;0;0;2;0;0;2;0;0;0;0;3;13;2017-11-16;"Christian Sivodedov";"Midtbane";"SIF"
311;"167043.jpg";"Jradi";2364;"a";167043;"Bassel";"Jradi";8;"";78;NA;NA;"1.2";"18.7";13;1;-13;-1;TRUE;5;21,1;"9.7";3565;17457;14;522;0;0;0;0;144;7;"5.3";"10.0";"10.0";FALSE;2178;9;7;8;25;0;0;3;0;0;22;0;3;13;2017-11-16;"Bassel Jradi";"Midtbane";"SIF"
312;"55742.jpg";"Hauger";2364;"a";55742;"Henning";"Hauger";6;"";49;NA;NA;"0.3";"10.2";-6;0;6;0;FALSE;0;1;"1.7";1080;171;0;0;0;0;0;0;50;2;"2.1";"2.0";"2.0";FALSE;2097;0;0;6;26;0;0;6;0;0;2;0;3;13;2017-11-16;"Henning Hauger";"Midtbane";"SIF"
313;"229419.jpg";"Ahlander";2364;"u";229419;"Knut";"Ahlander";54;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";48;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-11-16;"Knut Ahlander";"Midtbane";"SIF"
314;"61799.jpg";"Engblom";2364;"a";61799;"Pontus";"Engblom";9;"";78;NA;NA;"0.1";"2.4";-7;0;7;0;FALSE;0;0,9;"0.7";1478;57;1;0;0;0;0;0;19;0;"1.1";"1.0";"1.0";FALSE;374;0;0;1;6;0;0;1;0;0;0;0;4;13;2017-11-16;"Pontus Engblom";"Angrep";"SIF"
315;"61991.jpg";"Marcus Pedersen";2364;"a";61991;"Marcus";"Pedersen";10;"";100;NA;NA;"0.5";"8.0";-5;0;5;0;FALSE;0;7,2;"5.3";7489;2256;41;69;0;0;0;0;80;2;"3.3";"5.0";"5.0";FALSE;1787;7;2;5;19;0;1;5;0;0;8;0;4;13;2017-11-16;"Marcus Pedersen";"Angrep";"SIF"
316;"62066.jpg";"Høiland";312;"a";62066;"Tommy";"Høiland";10;"";62;NA;NA;"0.3";"7.6";-8;0;8;0;FALSE;1;1,7;"2.0";1579;1156;19;2;0;0;0;0;47;2;"2.9";"2.0";"2.0";FALSE;1054;4;1;2;26;0;0;2;0;0;3;0;4;16;2017-11-16;"Tommy Høiland";"Angrep";"VIK"
317;"224956.jpg";"Agouda";2364;"a";224956;"Abdul-Basit";"Agouda";34;"";47;NA;NA;"0.1";"0.2";-3;0;3;0;FALSE;0;0,1;"0.3";97;15;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;3;0;0;0;0;0;0;0;0;0;0;0;4;13;2017-11-16;"Abdul-Basit Agouda";"Angrep";"SIF"
318;"235842.jpg";"Hoven";2364;"a";235842;"Andreas";"Hoven";66;"";42;NA;NA;"0.0";"1.0";-3;0;3;0;FALSE;0;0,3;"0.0";143;80;1;1;0;0;0;0;4;0;"1.0";"0.0";"0.0";FALSE;84;0;0;0;2;0;0;0;0;0;0;0;4;13;2017-11-16;"Andreas Hoven";"Angrep";"SIF"
319;"172621.jpg";"Tagbajumi";305;"a";172621;"Marco";"Tagbajumi";10;"";70;NA;NA;"0.2";"7.9";-5;0;5;0;FALSE;1;5,5;"1.3";8084;7748;20;3;0;0;0;0;55;1;"2.4";"1.0";"1.0";FALSE;1500;3;1;4;22;0;0;4;0;0;5;0;4;5;2017-11-16;"Marco Tagbajumi";"Angrep";"LSK"
320;"57466.jpg";"Loncaric";310;"i";57466;"Filip";"Loncaric";12;"Ankel - Sjanse for å spille: 0%";42;NA;NA;"0.0";"0.0";-3;0;3;0;FALSE;0;0,3;"0.0";292;5;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-11-16;"Filip Loncaric";"Keeper";"TIL"
321;"95510.jpg";"Kongshavn";310;"a";95510;"Gudmund";"Kongshavn";1;"";43;NA;NA;"1.2";"15.6";-2;0;2;0;FALSE;1;2,8;"5.3";2032;2093;1;35;0;0;0;0;67;8;"2.9";"5.0";"5.0";FALSE;2070;0;0;5;36;0;0;0;0;57;2;0;1;14;2017-11-16;"Gudmund Kongshavn";"Keeper";"TIL"
322;"202266.jpg";"Karlstrøm";310;"i";202266;"Jacob";"Karlstrøm";28;"Ukjent - Ute på ubestemt tid";40;NA;NA;"0.0";"2.5";0;0;0;0;FALSE;0;1;"0.0";351;502;3;1;0;0;0;0;10;0;"2.0";"0.0";"0.0";FALSE;450;0;0;0;11;0;0;0;0;18;0;0;1;14;2017-11-16;"Jacob Karlstrøm";"Keeper";"TIL"
323;"61921.jpg";"Wangberg";310;"a";61921;"Simen";"Wangberg";22;"";52;NA;NA;"1.6";"22.9";2;1;-2;-1;TRUE;6;19,6;"8.3";9133;15692;6;859;0;0;0;0;117;9;"4.7";"8.0";"8.0";FALSE;2024;6;1;6;34;0;0;3;0;0;20;0;2;14;2017-11-16;"Simen Wangberg";"Forsvar";"TIL"
324;"81902.jpg";"Norbye";310;"a";81902;"Hans";"Norbye";14;"";39;NA;NA;"0.1";"9.5";-6;0;6;0;FALSE;0;2,9;"0.3";2305;576;10;0;0;0;0;0;37;0;"1.7";"0.0";"0.0";FALSE;1302;1;1;1;31;0;0;1;0;0;1;0;2;14;2017-11-16;"Hans Norbye";"Forsvar";"TIL"
325;"84125.jpg";"Ødegaard";310;"a";84125;"Magnar";"Ødegaard";5;"";42;NA;NA;"1.0";"15.0";-3;0;3;0;FALSE;1;1,3;"4.0";705;524;3;22;0;0;0;0;63;6;"2.3";"4.0";"4.0";FALSE;2340;1;0;5;43;0;0;3;0;0;2;0;2;14;2017-11-16;"Magnar Ødegaard";"Forsvar";"TIL"
326;"164722.jpg";"Antonsen";310;"a";164722;"Kent-Are";"Antonsen";3;"";41;NA;NA;"1.1";"11.5";-4;0;4;0;FALSE;1;0,5;"4.7";359;168;1;7;0;0;0;0;47;6;"2.0";"5.0";"5.0";FALSE;1935;0;3;2;37;0;0;2;1;0;3;0;2;14;2017-11-16;"Kent-Are Antonsen";"Forsvar";"TIL"
327;"185767.jpg";"Nilsen";310;"a";185767;"Lasse";"Nilsen";25;"";40;0;0;"1.1";"7.3";0;0;0;0;FALSE;0;0,9;"4.3";693;142;0;5;0;0;0;0;29;6;"2.9";"0.0";"0.0";FALSE;859;0;1;3;11;0;0;2;0;0;1;0;2;14;2017-11-16;"Lasse Nilsen";"Forsvar";"TIL"
