"id";"round_id";"web_name";"status";"news";"chance_of_playing_this_round";"chance_of_playing_next_round";"ep_next";"element_type";"team";"posisjon";"team_navn";"selected_by_percent";"navn"
182;27;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;27;"Stamnestrø";"i";"Kneskade - ute på ubestemt tid";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Magnus Stamnestrø"
184;27;"Midtsjø";"u";"Solgt til AZ";"0";"0";0;"3";8;"Midtbane";"RBK";13,1;"Fredrik Midtsjø"
185;27;"de Lanlay";"i";"Kneskade - Sjanse for å spille: 0%";NA;NA;0;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
187;27;"Jevtovic";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";16,4;"Milan Jevtovic"
188;27;"Lundemo";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
190;27;"Vilhjálmsson";"i";"Kneskade - Ute resten av sesongen";NA;NA;0;"4";8;"Angrep";"RBK";2,5;"Matthías Vilhjálmsson"
192;27;"Helmersen";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;27;"Hedenstad";"s";"Suspendert - Tilbake 19. november";NA;NA;4;"2";8;"Forsvar";"RBK";25,4;"Vegar Hedenstad"
194;27;"Bendtner";"a";"";NA;NA;7;"4";8;"Angrep";"RBK";43,8;"Nicklas Bendtner"
228;27;"Trondsen";"a";"";NA;NA;5;"3";8;"Midtbane";"RBK";21,5;"Anders Trondsen"
383;27;"Adegbenro";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";27,7;"Samuel Adegbenro"
432;27;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
454;27;"M Konradsen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0;"Morten Konradsen"
455;27;"Levi";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Jonathan Levi"
169;7;"Hansen";"d";"Fotskade - Sjanse for å spille: 50%";NA;NA;5;"1";8;"Keeper";"RBK";35,3;"André Hansen"
170;7;"Østbø";"a";"";NA;NA;0;"1";8;"Keeper";"RBK";0,3;"Arild Østbø"
171;7;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;7;"Reginiussen";"a";"";NA;NA;5;"2";8;"Forsvar";"RBK";29,6;"Tore Reginiussen"
173;7;"Bjørdal";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";1;"Johan Bjørdal"
174;7;"Skjelvik";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";8,8;"Jørgen Skjelvik"
175;7;"Gersbach";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";1,5;"Alex Gersbach"
176;7;"Rasmussen";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,7;"Jacob Rasmussen"
177;7;"Dahl Reitan";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;7;"Meling";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";2,8;"Birger Meling"
179;7;"Konradsen";"a";"";NA;NA;5;"3";8;"Midtbane";"RBK";5,3;"Anders Konradsen"
180;7;"Helland";"d";"Strekk - Sjanse for å spille: 50%";NA;NA;5;"3";8;"Midtbane";"RBK";30,7;"Pål Helland"
181;7;"Jensen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";27,3;"Mike Jensen"
182;7;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;7;"Stamnestrø";"i";"Kneskade - ute i 4-5 mnd";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;7;"Midtsjø";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";28,3;"Fredrik Midtsjø"
185;7;"de Lanlay";"i";"Kneskade - Antatt tilbake i juli";NA;NA;0;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
186;7;"Rashani";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;0;"3";8;"Midtbane";"RBK";0,3;"Elbasan Rashani"
187;7;"Jevtovic";"s";"Rødt kort";NA;NA;1;"3";8;"Midtbane";"RBK";17,4;"Milan Jevtovic"
188;7;"Lundemo";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
189;7;"Sæter";"d";"Sykdom";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"John Hou Sæter"
190;7;"Vilhjálmsson";"a";"";NA;NA;2;"4";8;"Angrep";"RBK";1,7;"Matthías Vilhjálmsson"
191;7;"Bakenga";"a";"";NA;NA;2;"4";8;"Angrep";"RBK";2,6;"Mushaga Bakenga"
192;7;"Helmersen";"i";"Kne - Antatt tilbake i september";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;7;"Hedenstad";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";18,1;"Vegar Hedenstad"
194;7;"Bendtner";"a";"";NA;NA;3;"4";8;"Angrep";"RBK";38,2;"Nicklas Bendtner"
432;7;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
169;8;"Hansen";"d";"Fotskade - Sjanse for å spille: 50%";NA;NA;4;"1";8;"Keeper";"RBK";34;"André Hansen"
170;8;"Østbø";"a";"";NA;NA;2;"1";8;"Keeper";"RBK";0,4;"Arild Østbø"
171;8;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;8;"Reginiussen";"a";"";NA;NA;5;"2";8;"Forsvar";"RBK";31,1;"Tore Reginiussen"
173;8;"Bjørdal";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";1;"Johan Bjørdal"
174;8;"Skjelvik";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";8,9;"Jørgen Skjelvik"
175;8;"Gersbach";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";1,4;"Alex Gersbach"
176;8;"Rasmussen";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,7;"Jacob Rasmussen"
177;8;"Dahl Reitan";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;8;"Meling";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";3;"Birger Meling"
179;8;"Konradsen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";5,4;"Anders Konradsen"
180;8;"Helland";"d";"Strekk - Sjanse for å spille: 50%";NA;NA;4;"3";8;"Midtbane";"RBK";27,7;"Pål Helland"
181;8;"Jensen";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";27,9;"Mike Jensen"
182;8;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;8;"Stamnestrø";"i";"Kneskade - ute i 4-5 mnd";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;8;"Midtsjø";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";28,8;"Fredrik Midtsjø"
185;8;"de Lanlay";"i";"Kneskade - Antatt tilbake i juli";NA;NA;0;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
186;8;"Rashani";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;0;"3";8;"Midtbane";"RBK";0,3;"Elbasan Rashani"
187;8;"Jevtovic";"s";"Rødt kort";NA;NA;1;"3";8;"Midtbane";"RBK";15,9;"Milan Jevtovic"
188;8;"Lundemo";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
189;8;"Sæter";"d";"Sykdom";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"John Hou Sæter"
190;8;"Vilhjálmsson";"a";"";NA;NA;2;"4";8;"Angrep";"RBK";1,6;"Matthías Vilhjálmsson"
191;8;"Bakenga";"a";"";NA;NA;2;"4";8;"Angrep";"RBK";2,6;"Mushaga Bakenga"
192;8;"Helmersen";"i";"Kne - Antatt tilbake i september";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;8;"Hedenstad";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";18,4;"Vegar Hedenstad"
194;8;"Bendtner";"a";"";NA;NA;3;"4";8;"Angrep";"RBK";37,7;"Nicklas Bendtner"
432;8;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
169;26;"Hansen";"a";"";NA;NA;5;"1";8;"Keeper";"RBK";31;"André Hansen"
170;26;"Østbø";"a";"";NA;NA;0;"1";8;"Keeper";"RBK";0,3;"Arild Østbø"
171;26;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;26;"Reginiussen";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";25,2;"Tore Reginiussen"
173;26;"Bjørdal";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";0,9;"Johan Bjørdal"
174;26;"Skjelvik";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";7,6;"Jørgen Skjelvik"
175;26;"Gersbach";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";1;"Alex Gersbach"
176;26;"Rasmussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";0,6;"Jacob Rasmussen"
177;26;"Dahl Reitan";"u";"Utlånt";"0";"0";0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;26;"Meling";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";3,1;"Birger Meling"
179;26;"A Konradsen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";3,8;"Anders Konradsen"
180;26;"Helland";"a";"";NA;NA;6;"3";8;"Midtbane";"RBK";22,3;"Pål Helland"
181;26;"Jensen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";18,8;"Mike Jensen"
182;26;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;26;"Stamnestrø";"i";"Kneskade - ute på ubestemt tid";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Magnus Stamnestrø"
184;26;"Midtsjø";"u";"Solgt til AZ";"0";"0";0;"3";8;"Midtbane";"RBK";13,2;"Fredrik Midtsjø"
185;26;"de Lanlay";"i";"Kneskade - Sjanse for å spille: 0%";NA;NA;0;"3";8;"Midtbane";"RBK";0,6;"Yann-Erik de Lanlay"
187;26;"Jevtovic";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";17;"Milan Jevtovic"
188;26;"Lundemo";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
190;26;"Vilhjálmsson";"i";"Kneskade - Ute resten av sesongen";NA;NA;0;"4";8;"Angrep";"RBK";2,6;"Matthías Vilhjálmsson"
192;26;"Helmersen";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;26;"Hedenstad";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";26,1;"Vegar Hedenstad"
194;26;"Bendtner";"a";"";NA;NA;7;"4";8;"Angrep";"RBK";42,7;"Nicklas Bendtner"
228;26;"Trondsen";"s";"Suspendert - Tilbake 3. november";NA;NA;5;"3";8;"Midtbane";"RBK";22,4;"Anders Trondsen"
383;26;"Adegbenro";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";27,6;"Samuel Adegbenro"
432;26;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
454;26;"M Konradsen";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Morten Konradsen"
455;26;"Levi";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Jonathan Levi"
169;15;"Hansen";"a";"";NA;NA;5;"1";8;"Keeper";"RBK";34,8;"André Hansen"
170;15;"Østbø";"a";"";NA;NA;0;"1";8;"Keeper";"RBK";0,4;"Arild Østbø"
171;15;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;15;"Reginiussen";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";34,5;"Tore Reginiussen"
173;15;"Bjørdal";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";1;"Johan Bjørdal"
174;15;"Skjelvik";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";7,8;"Jørgen Skjelvik"
175;15;"Gersbach";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";1,1;"Alex Gersbach"
176;15;"Rasmussen";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,6;"Jacob Rasmussen"
177;15;"Dahl Reitan";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;15;"Meling";"s";"Suspendert - Tilbake 8. juli";NA;NA;0;"2";8;"Forsvar";"RBK";2,4;"Birger Meling"
179;15;"Konradsen";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";3,8;"Anders Konradsen"
180;15;"Helland";"a";"";NA;NA;5;"3";8;"Midtbane";"RBK";24,2;"Pål Helland"
181;15;"Jensen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";21,2;"Mike Jensen"
182;15;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;15;"Stamnestrø";"i";"Kneskade - ute i 4-5 mnd";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;15;"Midtsjø";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";24,1;"Fredrik Midtsjø"
185;15;"de Lanlay";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
186;15;"Rashani";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0,3;"Elbasan Rashani"
187;15;"Jevtovic";"a";"";NA;NA;6;"3";8;"Midtbane";"RBK";22,9;"Milan Jevtovic"
188;15;"Lundemo";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
189;15;"Sæter";"d";"Sykdom";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"John Hou Sæter"
190;15;"Vilhjálmsson";"a";"";NA;NA;6;"4";8;"Angrep";"RBK";4,1;"Matthías Vilhjálmsson"
191;15;"Bakenga";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";2,2;"Mushaga Bakenga"
192;15;"Helmersen";"i";"Kne - Antatt tilbake i september";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;15;"Hedenstad";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";18,4;"Vegar Hedenstad"
194;15;"Bendtner";"a";"";NA;NA;3;"4";8;"Angrep";"RBK";27,6;"Nicklas Bendtner"
432;15;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
169;16;"Hansen";"a";"";NA;NA;4;"1";8;"Keeper";"RBK";34,7;"André Hansen"
170;16;"Østbø";"a";"";NA;NA;0;"1";8;"Keeper";"RBK";0,3;"Arild Østbø"
171;16;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;16;"Reginiussen";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";34;"Tore Reginiussen"
173;16;"Bjørdal";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";1;"Johan Bjørdal"
174;16;"Skjelvik";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";7,8;"Jørgen Skjelvik"
175;16;"Gersbach";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";1,1;"Alex Gersbach"
176;16;"Rasmussen";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,6;"Jacob Rasmussen"
177;16;"Dahl Reitan";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;16;"Meling";"s";"Suspendert - Tilbake 5. august";NA;NA;0;"2";8;"Forsvar";"RBK";2,3;"Birger Meling"
179;16;"Konradsen";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";3,9;"Anders Konradsen"
180;16;"Helland";"a";"";NA;NA;6;"3";8;"Midtbane";"RBK";24,3;"Pål Helland"
181;16;"Jensen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";20,8;"Mike Jensen"
182;16;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;16;"Stamnestrø";"i";"Kneskade - ute i 4-5 mnd";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;16;"Midtsjø";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";23,1;"Fredrik Midtsjø"
185;16;"de Lanlay";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
186;16;"Rashani";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0,3;"Elbasan Rashani"
187;16;"Jevtovic";"a";"";NA;NA;5;"3";8;"Midtbane";"RBK";23;"Milan Jevtovic"
188;16;"Lundemo";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
189;16;"Sæter";"d";"Sykdom";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"John Hou Sæter"
190;16;"Vilhjálmsson";"a";"";NA;NA;7;"4";8;"Angrep";"RBK";6;"Matthías Vilhjálmsson"
191;16;"Bakenga";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";2,2;"Mushaga Bakenga"
192;16;"Helmersen";"i";"Kne - Antatt tilbake i september";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;16;"Hedenstad";"a";"";NA;NA;7;"2";8;"Forsvar";"RBK";19,5;"Vegar Hedenstad"
194;16;"Bendtner";"a";"";NA;NA;4;"4";8;"Angrep";"RBK";27,3;"Nicklas Bendtner"
432;16;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
169;25;"Hansen";"a";"";NA;NA;3;"1";8;"Keeper";"RBK";31,2;"André Hansen"
170;25;"Østbø";"a";"";NA;NA;2;"1";8;"Keeper";"RBK";0,3;"Arild Østbø"
171;25;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;25;"Reginiussen";"a";"";NA;NA;5;"2";8;"Forsvar";"RBK";25,4;"Tore Reginiussen"
173;25;"Bjørdal";"a";"";NA;NA;0;"2";8;"Forsvar";"RBK";0,9;"Johan Bjørdal"
174;25;"Skjelvik";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";7,7;"Jørgen Skjelvik"
175;25;"Gersbach";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";1;"Alex Gersbach"
176;25;"Rasmussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";0,6;"Jacob Rasmussen"
177;25;"Dahl Reitan";"u";"Utlånt";"0";"0";0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;25;"Meling";"a";"";NA;NA;5;"2";8;"Forsvar";"RBK";3;"Birger Meling"
179;25;"A Konradsen";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";3,8;"Anders Konradsen"
180;25;"Helland";"a";"";NA;NA;9;"3";8;"Midtbane";"RBK";20,6;"Pål Helland"
181;25;"Jensen";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";18,8;"Mike Jensen"
182;25;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;25;"Stamnestrø";"i";"Kneskade - ute i 4-5 mnd";NA;NA;0;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;25;"Midtsjø";"u";"Solgt til AZ";"0";"0";0;"3";8;"Midtbane";"RBK";13,3;"Fredrik Midtsjø"
185;25;"de Lanlay";"i";"Kneskade - Sjanse for å spille: 0%";NA;NA;1;"3";8;"Midtbane";"RBK";0,6;"Yann-Erik de Lanlay"
187;25;"Jevtovic";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";18;"Milan Jevtovic"
188;25;"Lundemo";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
190;25;"Vilhjálmsson";"i";"Kneskade - Ute resten av sesongen";NA;NA;0;"4";8;"Angrep";"RBK";2,7;"Matthías Vilhjálmsson"
192;25;"Helmersen";"i";"Kne - Antatt tilbake i september";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;25;"Hedenstad";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";25,5;"Vegar Hedenstad"
194;25;"Bendtner";"a";"";NA;NA;7;"4";8;"Angrep";"RBK";40,1;"Nicklas Bendtner"
228;25;"Trondsen";"a";"";NA;NA;5;"3";8;"Midtbane";"RBK";22,8;"Anders Trondsen"
383;25;"Adegbenro";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";26,7;"Samuel Adegbenro"
432;25;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
454;25;"M Konradsen";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Morten Konradsen"
455;25;"Levi";"a";"";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Jonathan Levi"
169;28;"Hansen";"a";"";NA;NA;5;"1";8;"Keeper";"RBK";31,6;"André Hansen"
170;28;"Østbø";"a";"";NA;NA;0;"1";8;"Keeper";"RBK";0,3;"Arild Østbø"
171;28;"Lund";"u";"Utilgjengelig";"0";"0";0;"1";8;"Keeper";"RBK";0,1;"Julian Faye Lund"
172;28;"Reginiussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";25,5;"Tore Reginiussen"
173;28;"Bjørdal";"a";"";NA;NA;3;"2";8;"Forsvar";"RBK";0,9;"Johan Bjørdal"
174;28;"Skjelvik";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";7,4;"Jørgen Skjelvik"
175;28;"Gersbach";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";1;"Alex Gersbach"
176;28;"Rasmussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";0,6;"Jacob Rasmussen"
177;28;"Dahl Reitan";"u";"Utlånt";"0";"0";0;"2";8;"Forsvar";"RBK";0,2;"Erlend Dahl Reitan"
178;28;"Meling";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";3,7;"Birger Meling"
179;28;"A Konradsen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";3,7;"Anders Konradsen"
180;28;"Helland";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";23,1;"Pål Helland"
181;28;"Jensen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";18,6;"Mike Jensen"
182;28;"Thorarinsson";"u";"Solgt til Norrköping";"0";"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;28;"Stamnestrø";"i";"Kneskade - ute på ubestemt tid";NA;NA;0;"3";8;"Midtbane";"RBK";0;"Magnus Stamnestrø"
184;28;"Midtsjø";"u";"Solgt til AZ";"0";"0";0;"3";8;"Midtbane";"RBK";13;"Fredrik Midtsjø"
185;28;"de Lanlay";"i";"Kneskade - Sjanse for å spille: 0%";NA;NA;0;"3";8;"Midtbane";"RBK";0,5;"Yann-Erik de Lanlay"
187;28;"Jevtovic";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";16;"Milan Jevtovic"
188;28;"Lundemo";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";0,2;"Marius Lundemo"
190;28;"Vilhjálmsson";"i";"Kneskade - Ute resten av sesongen";NA;NA;0;"4";8;"Angrep";"RBK";2,5;"Matthías Vilhjálmsson"
192;28;"Helmersen";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0,1;"Andreas Helmersen"
193;28;"Hedenstad";"a";"";NA;NA;4;"2";8;"Forsvar";"RBK";23,1;"Vegar Hedenstad"
194;28;"Bendtner";"a";"";NA;NA;7;"4";8;"Angrep";"RBK";44,4;"Nicklas Bendtner"
228;28;"Trondsen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";21,4;"Anders Trondsen"
383;28;"Adegbenro";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";27,5;"Samuel Adegbenro"
432;28;"Botheim";"a";"";NA;NA;0;"4";8;"Angrep";"RBK";0;"Erik Botheim"
454;28;"M Konradsen";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0;"Morten Konradsen"
455;28;"Levi";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0;"Jonathan Levi"
169;1;"Hansen";"a";"";NA;NA;4;"1";8;"Keeper";"RBK";29,7;"André Hansen"
170;1;"Østbø";"a";"";NA;NA;3;"1";8;"Keeper";"RBK";0,4;"Arild Østbø"
171;1;"Lund";"a";"";NA;NA;2;"1";8;"Keeper";"RBK";0,2;"Julian Faye Lund"
172;1;"Reginiussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";26;"Tore Reginiussen"
173;1;"Bjørdal";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";2;"Johan Bjørdal"
174;1;"Skjelvik";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";10,8;"Jørgen Skjelvik"
175;1;"Gersbach";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";2,1;"Alex Gersbach"
176;1;"Rasmussen";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";1;"Jacob Rasmussen"
177;1;"Dahl Reitan";"a";"";NA;NA;2;"2";8;"Forsvar";"RBK";0,5;"Erlend Dahl Reitan"
178;1;"Meling";"d";"Hodeskade";NA;NA;2;"2";8;"Forsvar";"RBK";5,7;"Birger Meling"
179;1;"Konradsen";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";7,4;"Anders Konradsen"
180;1;"Helland";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";32,7;"Pål Helland"
181;1;"Jensen";"a";"";NA;NA;4;"3";8;"Midtbane";"RBK";24,7;"Mike Jensen"
182;1;"Thorarinsson";"u";"Solgt til Norrköping";NA;"0";0;"3";8;"Midtbane";"RBK";0;"Gudmundur Thorarinsson"
183;1;"Stamnestrø";"i";"Kneskade";NA;NA;2;"3";8;"Midtbane";"RBK";0,1;"Magnus Stamnestrø"
184;1;"Midtsjø";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";29,6;"Fredrik Midtsjø"
185;1;"de Lanlay";"i";"Skadet";NA;NA;3;"3";8;"Midtbane";"RBK";1,8;"Yann-Erik de Lanlay"
186;1;"Rashani";"a";"";NA;NA;3;"3";8;"Midtbane";"RBK";1;"Elbasan Rashani"
187;1;"Jevtovic";"a";"";NA;NA;2;"3";8;"Midtbane";"RBK";4,2;"Milan Jevtovic"
188;1;"Lundemo";"i";"Skadet";NA;NA;2;"3";8;"Midtbane";"RBK";0,4;"Marius Lundemo"
189;1;"Sæter";"a";"";NA;NA;1;"3";8;"Midtbane";"RBK";0,1;"John Hou Sæter"
190;1;"Vilhjálmsson";"a";"";NA;NA;3;"4";8;"Angrep";"RBK";3,2;"Matthías Vilhjálmsson"
191;1;"Bakenga";"a";"";NA;NA;3;"4";8;"Angrep";"RBK";5,8;"Mushaga Bakenga"
